transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T1713231,2023-01-12T05:22:41.016666,ACC211874,ACC767142,106.94,payment,other,Berlin,atm,FALSE,,-8491.237652,0.02,16,0.33,wire_transfer,191.130.60.47,D1904846
T3467989,2023-01-12T06:32:30.276313,ACC944838,ACC859720,293.2,withdrawal,restaurant,Sydney,mobile,FALSE,,-4896.332799,-1.44,6,0.93,ACH,69.194.98.131,D6187466
T4505833,2023-01-12T07:01:55.289582,ACC882638,ACC610835,1636.64,deposit,entertainment,Singapore,mobile,FALSE,,-3146.657031,-0.03,4,0.5,UPI,202.176.148.92,D8484781
T3590181,2023-01-12T07:54:19.824039,ACC132568,ACC414951,37.23,payment,utilities,Berlin,pos,TRUE,card_not_present,-7329.393692,0.29,1,0.22,card,95.133.6.100,D9049191
T601286,2023-01-12T08:07:24.573787,ACC947612,ACC521354,187.76,payment,travel,Singapore,atm,FALSE,,,1.19,11,0.67,ACH,1.192.103.167,D2748604
T5081416,2023-01-12T09:22:06.252052,ACC272756,ACC836042,176.32,payment,entertainment,Tokyo,atm,FALSE,,-5209.753232,-1.22,9,0.77,wire_transfer,59.21.189.129,D9072033
T3977777,2023-01-12T12:08:52.922616,ACC888744,ACC256310,203.4,withdrawal,entertainment,New York,web,FALSE,,-5355.286338,-0.48,13,0.7,card,254.145.199.102,D6027255
T323571,2023-01-12T16:20:18.124323,ACC594376,ACC273577,17.99,transfer,retail,Singapore,atm,FALSE,,-7636.114818,-0.04,9,0.23,ACH,15.252.11.116,D2543008
T4669831,2023-01-12T16:52:44.901936,ACC787319,ACC923661,6.1,transfer,travel,Sydney,web,FALSE,,-4197.748755,1.11,20,0.03,UPI,4.217.95.145,D8782482
T2712097,2023-01-12T17:42:51.854051,ACC803513,ACC724574,26.63,transfer,restaurant,Singapore,atm,FALSE,,-6936.714067,0.19,15,0.25,wire_transfer,236.94.78.255,D2471309
T2276631,2023-01-12T20:48:28.561208,ACC214701,ACC599245,37.41,withdrawal,retail,Berlin,pos,FALSE,,-4832.730659,0.63,10,0.51,wire_transfer,40.132.169.7,D7023346
T4017965,2023-01-12T22:17:55.913861,ACC628850,ACC292343,142.72,payment,grocery,London,atm,FALSE,,-1721.059383,-0.2,12,0.19,card,29.95.125.10,D6704487
T577104,2023-01-13T03:11:04.086962,ACC602813,ACC844726,6.81,transfer,travel,Tokyo,pos,FALSE,,,0.19,15,0.3,wire_transfer,226.100.154.171,D1700689
T279141,2023-01-13T08:35:38.627667,ACC588086,ACC280330,17.07,transfer,online,Toronto,mobile,FALSE,,-2453.913946,-1.1,16,0.92,UPI,117.65.189.150,D2275149
T3536084,2023-01-13T09:13:43.962470,ACC789318,ACC156700,12.26,transfer,retail,Tokyo,web,FALSE,,-4619.004761,-0.84,6,0.51,UPI,6.38.139.243,D2716545
T4331440,2023-01-13T12:36:25.491438,ACC710930,ACC628596,50.64,payment,travel,Tokyo,web,FALSE,,-4850.679534,0.23,12,0.65,wire_transfer,252.10.113.23,D4563996
T4329704,2023-01-13T14:40:54.860184,ACC891981,ACC328686,252.16,withdrawal,retail,New York,web,FALSE,,-7164.091251,1.08,9,0.63,card,117.41.127.190,D1684561
T4288383,2023-01-13T19:28:18.488852,ACC806972,ACC465856,832.33,deposit,online,Toronto,mobile,FALSE,,-8143.287385,0.05,10,0.95,card,225.142.2.20,D9181125
T3437073,2023-01-13T22:46:28.630340,ACC117170,ACC639865,31.2,transfer,online,Dubai,mobile,FALSE,,-2213.101683,-0.53,18,0.69,ACH,156.55.57.221,D2633028
T3623860,2023-01-13T23:42:40.647866,ACC666960,ACC105377,15.21,payment,travel,New York,atm,FALSE,,-3857.432413,-0.22,19,0.48,card,63.20.251.213,D9485979
T901273,2023-01-14T00:12:23.999234,ACC283040,ACC615596,118.68,payment,restaurant,New York,pos,FALSE,,-2317.210563,0.74,19,0.33,UPI,179.134.8.40,D7036234
T2901622,2023-01-14T01:51:33.668083,ACC555243,ACC185675,207.74,payment,online,New York,pos,FALSE,,-2240.02714,0.09,17,0.1,ACH,208.216.225.120,D2465426
T2130556,2023-01-14T03:41:39.418407,ACC929864,ACC817017,1438.57,deposit,travel,Toronto,web,FALSE,,-6545.542412,0.94,20,0.89,UPI,157.85.56.91,D4631663
T2844168,2023-01-14T05:56:39.411722,ACC491847,ACC559268,145.7,withdrawal,grocery,Toronto,web,FALSE,,188.5635527,0.46,1,0.61,UPI,148.225.241.15,D1855534
T592222,2023-01-14T06:26:50.995466,ACC660107,ACC294736,1023.41,deposit,restaurant,Berlin,atm,FALSE,,-2817.600162,0.96,12,0.95,ACH,9.65.230.118,D3662903
T286727,2023-01-14T08:50:41.452216,ACC642741,ACC381173,788.52,payment,restaurant,Berlin,mobile,FALSE,,,1.06,18,0.78,UPI,47.87.144.165,D7723765
T2335859,2023-01-14T15:43:45.733442,ACC868923,ACC159255,22.31,transfer,utilities,Sydney,pos,FALSE,,-4946.156279,0.41,1,0.76,card,16.106.196.178,D3316239
T3865357,2023-01-14T17:51:26.228226,ACC180239,ACC312083,175.49,withdrawal,online,Singapore,atm,FALSE,,-1078.241025,0.89,14,0.76,ACH,211.155.50.80,D6550479
T600513,2023-01-14T19:04:54.199509,ACC274976,ACC209108,31.69,transfer,entertainment,Singapore,pos,FALSE,,-7274.55203,0.5,3,0.25,UPI,125.236.161.162,D3629050
T276090,2023-01-14T22:22:25.642987,ACC876643,ACC227458,340.81,deposit,grocery,London,mobile,FALSE,,,0.8,20,0.14,ACH,62.224.233.161,D6895080
T2865177,2023-01-14T22:35:52.508068,ACC549883,ACC919924,14.49,transfer,restaurant,Berlin,atm,FALSE,,-615.2978561,-0.96,6,0.33,wire_transfer,156.202.114.111,D9720743
T4839710,2023-01-15T00:06:28.496435,ACC212150,ACC337534,257.85,withdrawal,retail,Berlin,pos,FALSE,,-1567.273139,-0.24,17,0.42,UPI,253.107.28.174,D4221879
T4581164,2023-01-15T03:12:45.039493,ACC713341,ACC883485,44.26,transfer,online,Singapore,mobile,FALSE,,-7931.678201,0.82,2,0.45,UPI,42.22.211.92,D1186826
T251074,2023-01-15T04:38:05.822418,ACC923449,ACC143548,27.19,transfer,online,Berlin,web,FALSE,,,-0.46,9,0.51,ACH,233.113.165.89,D6855710
T2181083,2023-01-15T05:40:19.223510,ACC664989,ACC602558,125.31,withdrawal,entertainment,Sydney,mobile,FALSE,,,-2.32,16,0.72,wire_transfer,61.210.47.148,D8542985
T896486,2023-01-15T07:04:02.315790,ACC890319,ACC736721,20.29,payment,restaurant,Sydney,atm,FALSE,,-4021.475342,1.23,18,0.02,UPI,199.120.133.70,D2703748
T4666914,2023-01-15T08:04:55.473748,ACC778625,ACC950338,1462.42,deposit,utilities,Berlin,mobile,FALSE,,-6685.790328,0.67,16,0.86,card,198.180.139.227,D2434489
T1221397,2023-01-15T10:14:57.514402,ACC277084,ACC950338,393.46,withdrawal,utilities,Dubai,web,FALSE,,-8239.377579,-0.46,16,0.74,UPI,103.166.127.51,D7177600
T3486580,2023-01-15T10:20:18.933533,ACC745897,ACC950338,1051.79,deposit,utilities,Sydney,atm,FALSE,,-6736.574381,-1.57,16,0.62,card,189.186.66.153,D1959621
T2286710,2023-01-15T10:36:08.649773,ACC157558,ACC950338,481.16,withdrawal,utilities,Berlin,web,FALSE,,-4746.510158,0.57,8,0.96,wire_transfer,132.205.135.134,D1445244
T4463155,2023-01-15T12:56:00.428894,ACC415254,ACC425087,28.54,transfer,utilities,Toronto,pos,FALSE,,-5090.893818,1.13,6,0.06,UPI,45.55.241.246,D1274341
T3607711,2023-01-15T13:15:56.858857,ACC919296,ACC626025,61.55,payment,utilities,New York,pos,FALSE,,-7474.813698,-0.59,13,0.22,ACH,121.66.149.4,D9394201
T3901971,2023-01-15T14:14:39.096014,ACC623578,ACC273856,19.52,transfer,utilities,Sydney,pos,FALSE,,-2575.899843,-1.1,10,0.48,UPI,234.248.109.41,D2357726
T4461899,2023-01-15T15:05:49.814695,ACC974836,ACC666068,2207.42,deposit,grocery,New York,pos,FALSE,,-7951.714299,1.88,2,0.71,card,183.145.144.207,D5430951
T3794768,2023-01-15T19:09:08.818867,ACC106331,ACC814865,305.07,withdrawal,online,Singapore,pos,FALSE,,263.8654768,0.05,17,0.97,card,51.143.149.186,D6085085
T1758052,2023-01-15T19:36:47.969758,ACC567975,ACC508365,91.81,payment,entertainment,London,pos,FALSE,,-5183.425338,-0.34,11,0.02,card,78.245.252.1,D9009487
T2415927,2023-01-15T21:50:31.471836,ACC633094,ACC695720,12.55,transfer,travel,New York,atm,FALSE,,-6312.609384,0.81,3,0.84,wire_transfer,124.152.18.150,D3690753
T1757456,2023-01-16T00:26:09.553469,ACC481317,ACC134104,23.99,transfer,other,Berlin,atm,FALSE,,-3102.226725,0.1,2,0.65,card,56.243.3.192,D4193625
T2560161,2023-01-16T05:12:26.930497,ACC651097,ACC736527,36.32,withdrawal,restaurant,Toronto,pos,FALSE,,-327.0797222,0.57,17,0.31,wire_transfer,163.44.228.46,D6294032
T1413973,2023-01-16T06:59:45.145792,ACC751467,ACC916112,23.09,transfer,utilities,Toronto,pos,FALSE,,,1.84,14,0.72,ACH,238.16.225.130,D4784008
T3648017,2023-01-16T14:12:52.640190,ACC554993,ACC927064,75.33,payment,entertainment,Singapore,mobile,FALSE,,-7110.878371,1.16,5,0.77,card,191.105.120.118,D5888527
T2645623,2023-01-16T18:54:50.850207,ACC744234,ACC149354,207.02,payment,retail,Singapore,pos,FALSE,,-3787.391328,0.3,12,0.17,UPI,60.115.87.134,D2328926
T4280535,2023-01-16T20:26:11.570146,ACC706900,ACC541197,38.43,withdrawal,utilities,Toronto,web,FALSE,,-6518.839017,-2.09,14,0.92,ACH,23.64.174.132,D9597877
T2378652,2023-01-16T22:35:04.447610,ACC476543,ACC944875,967.06,deposit,other,Singapore,atm,FALSE,,,0.81,10,0.29,card,235.126.213.125,D1180439
T570776,2023-01-17T01:10:38.031268,ACC951415,ACC965339,152.42,payment,utilities,New York,web,FALSE,,,0.53,14,0.89,wire_transfer,151.149.74.14,D4405679
T3026925,2023-01-17T03:56:09.454512,ACC719439,ACC823739,24.61,payment,restaurant,Tokyo,web,FALSE,,-7819.412016,0.42,17,0.39,UPI,233.122.132.32,D7167356
T4900408,2023-01-17T04:34:20.932299,ACC144760,ACC872859,25.86,payment,other,Sydney,web,FALSE,,238.0147627,-0.55,7,0.95,ACH,232.229.161.197,D9815801
T1931579,2023-01-17T05:16:48.512276,ACC115905,ACC353910,85.17,withdrawal,restaurant,Sydney,mobile,FALSE,,-2230.17311,-1.47,20,0.15,ACH,175.243.61.236,D5744624
T3187363,2023-01-17T07:04:44.286857,ACC688788,ACC698311,280.21,withdrawal,entertainment,Singapore,pos,FALSE,,-1344.525963,-1.25,18,0.78,ACH,143.99.184.191,D3680122
T1754473,2023-01-17T07:12:17.149166,ACC398569,ACC698311,11.23,payment,travel,Berlin,mobile,FALSE,,-5020.875238,-2.63,1,0.4,UPI,158.241.137.14,D7607431
T5089393,2023-01-17T07:59:51.545133,ACC320608,ACC698311,898,deposit,other,Dubai,mobile,FALSE,,-6980.860264,-0.53,4,0.4,card,135.135.115.218,D2626310
T764286,2023-01-17T10:27:43.196792,ACC425856,ACC264088,1535.53,deposit,grocery,Tokyo,atm,FALSE,,,-0.07,16,0.34,card,122.51.248.8,D2094971
T3891600,2023-01-17T15:06:59.269379,ACC675016,ACC297854,397.53,withdrawal,grocery,New York,mobile,FALSE,,-2325.679624,1.52,8,0.8,ACH,180.227.172.22,D6119157
T422892,2023-01-17T20:16:30.263282,ACC920337,ACC629777,46.04,transfer,grocery,Tokyo,pos,FALSE,,,-1.69,14,0.3,card,144.95.206.182,D9496900
T2291388,2023-01-17T22:28:09.629000,ACC379249,ACC585649,3.04,payment,grocery,Tokyo,mobile,FALSE,,-2829.628967,-0.11,10,0.56,UPI,99.81.110.146,D3423653
T4719125,2023-01-17T22:47:37.501803,ACC596820,ACC698054,74.26,payment,restaurant,Sydney,pos,FALSE,,-4225.360222,-0.43,19,0.87,ACH,158.166.1.84,D7566399
T1957924,2023-01-17T23:42:27.424796,ACC738397,ACC328368,26.24,transfer,utilities,Singapore,atm,FALSE,,-3158.177572,0.51,11,0.78,wire_transfer,189.160.183.141,D5931529
T134129,2023-01-18T00:00:50.211899,ACC754997,ACC265179,14.1,transfer,grocery,Dubai,web,FALSE,,,-1.13,20,0.97,ACH,80.214.101.210,D2501394
T5090420,2023-01-18T02:51:56.677750,ACC105851,ACC587976,21.19,transfer,utilities,Singapore,mobile,FALSE,,-2376.656359,1.6,20,0.56,ACH,208.41.23.221,D7442160
T2645469,2023-01-18T03:23:54.939486,ACC930219,ACC472048,31.67,transfer,grocery,Singapore,atm,FALSE,,,-1.18,13,0.79,card,93.160.186.39,D1898695
T452059,2023-01-18T05:58:37.992018,ACC535713,ACC918552,137.93,deposit,online,Singapore,mobile,FALSE,,55.61556118,0.09,15,0.56,wire_transfer,84.73.126.85,D3606488
T323166,2023-01-18T13:57:17.398520,ACC156070,ACC984718,1464.12,deposit,travel,Toronto,web,FALSE,,,-0.21,17,0.18,card,197.213.93.150,D7882894
T3037856,2023-01-18T14:30:50.893843,ACC160653,ACC905387,16.55,transfer,online,Tokyo,atm,FALSE,,-4420.298031,0.71,10,0.14,card,91.251.31.208,D9593205
T1002762,2023-01-18T16:27:58.734671,ACC592939,ACC794960,1161.19,deposit,grocery,Toronto,pos,FALSE,,-8189.170935,0.7,6,0.96,wire_transfer,138.56.1.191,D6304532
T2528596,2023-01-18T16:37:41.981741,ACC879257,ACC173610,26.56,payment,grocery,Berlin,atm,FALSE,,-3853.325235,0.35,8,0.93,wire_transfer,70.221.33.164,D9435794
T3141707,2023-01-18T21:56:03.745605,ACC945955,ACC176712,217.1,payment,entertainment,New York,web,FALSE,,-264.9007592,-0.31,13,0.47,wire_transfer,14.89.50.18,D5607640
T4509611,2023-01-19T02:40:06.957180,ACC916005,ACC872575,256.98,payment,retail,New York,pos,FALSE,,-7214.721255,-0.38,1,0.09,ACH,94.162.178.125,D6419611
T276176,2023-01-19T02:43:40.276638,ACC138960,ACC989893,134.36,payment,utilities,London,web,FALSE,,,0.28,10,0.2,card,222.49.201.12,D2369718
T3611595,2023-01-19T09:33:50.511766,ACC342803,ACC116762,1535.25,deposit,travel,Dubai,atm,FALSE,,-4745.713858,-0.75,20,0.67,card,121.67.6.89,D2668428
T358581,2023-01-19T10:21:46.804032,ACC803118,ACC228107,132.99,payment,entertainment,New York,mobile,FALSE,,,1.04,4,0.83,card,73.162.243.243,D2812127
T260810,2023-01-19T16:49:01.978719,ACC418210,ACC888651,782.74,deposit,grocery,Singapore,atm,FALSE,,,2.1,5,0.92,ACH,126.203.93.65,D9853713
T3811376,2023-01-19T19:02:14.936421,ACC954096,ACC582366,461.47,withdrawal,utilities,Sydney,pos,FALSE,,-7906.31221,-0.66,1,0.44,card,34.1.132.150,D6010101
T3822407,2023-01-19T22:02:01.917476,ACC851030,ACC266939,332.78,withdrawal,entertainment,Berlin,web,FALSE,,-2605.913225,-0.34,5,0.7,ACH,181.133.228.25,D8251205
T1640001,2023-01-20T01:16:42.402865,ACC216975,ACC156962,234.49,withdrawal,restaurant,London,atm,FALSE,,-46.86021874,-0.27,10,0.68,wire_transfer,54.106.12.202,D4126027
T604716,2023-01-20T03:40:14.965255,ACC127723,ACC125543,214.38,withdrawal,online,Dubai,pos,FALSE,,,1.08,19,0.36,wire_transfer,233.0.141.239,D7267322
T4587566,2023-01-20T03:48:15.838421,ACC884852,ACC621460,160.29,payment,utilities,Toronto,atm,FALSE,,-6485.98147,-0.24,20,0.43,wire_transfer,55.157.44.154,D8144834
T4147945,2023-01-20T06:59:26.789030,ACC617356,ACC548829,24.55,transfer,online,London,mobile,FALSE,,-963.7476478,-1.18,2,0.66,card,218.218.83.135,D1748817
T2336762,2023-01-20T07:29:08.492860,ACC796343,ACC193993,343.31,withdrawal,grocery,London,pos,FALSE,,-8051.743856,1.63,15,0.36,UPI,172.170.124.250,D7688304
T3329300,2023-01-20T08:10:47.478250,ACC605828,ACC458762,16.75,transfer,grocery,Tokyo,pos,FALSE,,-2798.527247,0.11,15,0.09,wire_transfer,5.99.164.230,D8431319
T222023,2023-01-20T08:14:46.679816,ACC952529,ACC672247,281.88,withdrawal,retail,Dubai,web,FALSE,,,-0.08,15,0.98,card,104.163.127.252,D9140076
T4444480,2023-01-20T11:27:29.049266,ACC498712,ACC713154,14.49,transfer,other,Toronto,atm,FALSE,,-3291.56158,-1.62,3,0.56,wire_transfer,83.189.6.124,D6919452
T1145017,2023-01-20T14:05:36.976359,ACC869067,ACC571674,146.81,withdrawal,other,Sydney,pos,FALSE,,-6343.933163,0.5,4,0.92,ACH,184.220.152.182,D6337963
T1359307,2023-01-20T15:06:14.200033,ACC811144,ACC953027,14.5,payment,retail,New York,atm,FALSE,,-6743.706164,1.06,14,0.59,UPI,233.217.244.0,D6155974
T3275662,2023-01-20T15:23:09.598975,ACC985817,ACC458372,699.55,deposit,utilities,New York,mobile,FALSE,,-5311.21703,-0.33,7,0.29,card,28.237.196.252,D3149852
T3698314,2023-01-20T16:28:29.214651,ACC891449,ACC122732,41.64,payment,grocery,Sydney,web,FALSE,,-5687.175192,-0.85,1,1,UPI,182.157.218.191,D9613341
T1561854,2023-01-20T17:03:44.748523,ACC791066,ACC905226,296.95,payment,grocery,Dubai,web,FALSE,,-4568.200192,2.12,2,0.8,card,188.25.214.44,D7418776
T1042863,2023-01-20T17:50:37.747442,ACC439166,ACC184974,51.48,payment,grocery,Berlin,web,FALSE,,-7388.962322,-0.76,5,0.59,ACH,229.123.219.48,D2248875
T3908413,2023-01-20T19:43:09.548271,ACC118162,ACC603567,105.85,withdrawal,grocery,Singapore,web,FALSE,,-1318.769027,-0.4,7,0.83,UPI,218.119.209.75,D9683998
T4581627,2023-01-20T20:17:38.618981,ACC503676,ACC561197,43.9,transfer,restaurant,London,pos,FALSE,,-7534.969035,1.48,5,0.58,ACH,210.122.125.160,D7572971
T1769656,2023-01-20T20:43:51.359761,ACC404102,ACC655495,314.9,withdrawal,online,Tokyo,mobile,FALSE,,-4616.076927,0.4,14,0.68,card,198.176.174.44,D5111624
T654432,2023-01-20T21:41:40.609181,ACC782067,ACC928047,68.63,payment,online,Toronto,web,FALSE,,,1.03,1,0.46,card,207.28.135.202,D5971836
T456573,2023-01-20T23:40:58.805832,ACC632018,ACC946634,35.51,payment,online,Sydney,pos,FALSE,,,0.3,12,0.45,card,22.229.211.50,D7775470
T2950190,2023-01-20T23:46:44.641539,ACC444700,ACC686200,15,transfer,travel,Singapore,mobile,FALSE,,-4367.170812,-1.03,7,0.96,wire_transfer,96.147.0.117,D5096347
T1603643,2023-01-21T01:53:02.558137,ACC640028,ACC199854,209.81,payment,restaurant,London,pos,FALSE,,-680.6495124,0.5,4,0.82,UPI,176.47.85.126,D1102968
T3628217,2023-01-21T05:34:58.639983,ACC392429,ACC310167,180.56,deposit,travel,Singapore,mobile,FALSE,,411.0777156,0.89,17,0.61,wire_transfer,109.153.46.143,D4490670
T3066331,2023-01-21T05:49:59.852692,ACC739552,ACC959550,1103.37,deposit,utilities,London,mobile,FALSE,,-6279.921814,-1.93,20,0.06,card,144.146.144.12,D5264213
T1601148,2023-01-21T06:48:47.389920,ACC109856,ACC237929,1.78,payment,other,Dubai,pos,FALSE,,-1961.252076,1.43,1,0.06,wire_transfer,113.182.151.1,D6938349
T1136373,2023-01-21T07:39:20.849606,ACC480386,ACC666339,18.42,transfer,restaurant,Sydney,mobile,FALSE,,-3661.65012,0.15,13,0.05,wire_transfer,120.22.30.127,D7465190
T2533808,2023-01-21T08:06:38.003149,ACC182424,ACC114880,11.9,payment,retail,Toronto,pos,FALSE,,-3374.835583,0.63,6,0.1,card,214.74.62.65,D5456437
T3447471,2023-01-21T08:39:05.253948,ACC820189,ACC728016,64.66,transfer,utilities,Sydney,mobile,FALSE,,-2370.110918,0.03,8,0.45,ACH,230.187.151.197,D8103044
T150553,2023-01-21T08:52:11.349553,ACC238786,ACC874566,33.24,transfer,retail,Singapore,atm,FALSE,,,0.65,20,0.05,wire_transfer,173.147.124.127,D9792243
T4637539,2023-01-21T12:58:52.793348,ACC390950,ACC230052,107.52,payment,restaurant,Sydney,web,FALSE,,-7529.698166,-1.37,5,0.19,ACH,93.100.204.237,D7184257
T2333022,2023-01-21T22:10:46.193210,ACC319184,ACC220262,901.76,deposit,restaurant,Berlin,web,FALSE,,-2885.580106,-0.16,14,0.41,wire_transfer,171.213.127.34,D5893547
T2062640,2023-01-21T22:30:11.583754,ACC673998,ACC405876,1369.43,deposit,other,Tokyo,web,FALSE,,-4049.497847,-1.52,13,0.1,card,18.113.32.243,D3236186
T2830042,2023-01-21T23:07:06.774464,ACC329999,ACC751071,29.9,transfer,restaurant,Berlin,web,FALSE,,-889.4221618,-0.27,9,0.41,card,5.15.231.242,D5335472
T3838839,2023-01-22T00:27:11.854232,ACC276337,ACC521612,472.51,deposit,grocery,London,mobile,FALSE,,-4175.729614,1.09,13,0.7,ACH,246.99.197.186,D7237323
T2008812,2023-01-22T01:06:13.663213,ACC561214,ACC859645,33.96,transfer,other,London,web,FALSE,,-1677.28109,0.2,10,0.08,UPI,93.13.192.130,D3315357
T4545729,2023-01-22T01:21:59.713717,ACC140367,ACC600394,326.22,withdrawal,other,Dubai,web,FALSE,,-7953.404731,-0.07,3,0.4,wire_transfer,208.154.52.122,D6830114
T1224779,2023-01-22T02:26:13.207047,ACC714728,ACC382402,261.55,withdrawal,online,Singapore,mobile,FALSE,,-5845.430066,-1.01,2,0.07,UPI,73.139.75.24,D1230587
T985224,2023-01-22T03:08:21.042351,ACC423560,ACC132810,7.15,transfer,other,Dubai,web,FALSE,,,-0.26,19,0.53,wire_transfer,118.180.177.36,D3946626
T3261926,2023-01-22T03:20:57.673290,ACC695080,ACC177324,61.27,transfer,retail,London,web,FALSE,,-7778.359009,-0.29,10,0.87,card,165.18.17.210,D7960380
T3659479,2023-01-22T03:23:24.753869,ACC539709,ACC399458,17.57,transfer,grocery,Sydney,mobile,FALSE,,-4791.165584,-1.91,11,0.37,wire_transfer,228.41.253.121,D7422202
T4931114,2023-01-22T10:11:17.298348,ACC123611,ACC783853,28.75,transfer,other,New York,mobile,FALSE,,-6926.689286,0.65,17,0.71,ACH,130.195.186.115,D4007796
T1067826,2023-01-22T13:12:31.098827,ACC996686,ACC614491,104.62,payment,travel,Tokyo,web,FALSE,,-2191.985113,1.39,11,0.29,wire_transfer,229.118.211.67,D7748700
T1838242,2023-01-22T13:41:56.594124,ACC818488,ACC793707,155.89,payment,restaurant,Singapore,web,FALSE,,-8002.207601,-1.35,3,0.31,UPI,61.82.50.240,D9871360
T3954761,2023-01-22T16:24:07.009536,ACC374530,ACC589034,428.07,withdrawal,retail,London,mobile,FALSE,,-6381.812619,-0.07,8,0.35,wire_transfer,228.76.157.188,D9625431
T4473121,2023-01-22T17:21:20.931722,ACC635720,ACC693021,27.01,payment,travel,Berlin,atm,FALSE,,-5874.714367,0.79,18,0.24,wire_transfer,248.201.34.128,D3123793
T2629852,2023-01-22T17:48:56.807092,ACC352040,ACC373226,31.07,payment,retail,Toronto,atm,FALSE,,-75.46348061,-0.68,7,0.24,wire_transfer,49.162.181.35,D6556492
T1347382,2023-01-22T18:50:15.479035,ACC107198,ACC931196,763.25,withdrawal,restaurant,Toronto,pos,FALSE,,-2059.827416,-0.88,7,0.73,wire_transfer,133.219.111.106,D6479957
T532686,2023-01-22T19:18:23.592839,ACC452190,ACC503344,18.65,payment,other,Toronto,atm,FALSE,,,-0.22,12,0.86,card,249.225.30.188,D9208482
T273205,2023-01-22T22:29:13.012626,ACC146326,ACC182170,38.76,payment,travel,New York,web,FALSE,,,1.14,2,0.15,card,117.178.21.96,D4901585
T1242819,2023-01-22T23:06:21.539884,ACC104880,ACC439096,1160.85,deposit,utilities,Dubai,pos,FALSE,,,-0.7,10,0.26,wire_transfer,103.5.104.53,D7395394
T4658040,2023-01-22T23:20:05.186513,ACC375862,ACC751808,509.76,withdrawal,restaurant,Tokyo,atm,FALSE,,-1251.499647,-1.22,20,0.76,UPI,22.79.252.143,D8959275
T4276058,2023-01-23T00:58:29.313237,ACC471943,ACC895368,11.87,transfer,retail,Berlin,atm,TRUE,card_not_present,9.89673576,1.11,9,0.02,wire_transfer,32.35.162.89,D7929768
T159628,2023-01-23T07:34:20.319283,ACC706547,ACC513217,1217.18,deposit,entertainment,Berlin,mobile,FALSE,,,0.31,14,0.04,ACH,71.41.218.52,D7588839
T4795983,2023-01-23T10:24:54.527499,ACC740639,ACC632973,73.73,withdrawal,travel,London,mobile,TRUE,card_not_present,-6118.575032,-0.95,7,0.11,ACH,197.177.243.183,D3340521
T4220905,2023-01-23T13:17:38.372621,ACC935301,ACC171129,16.12,payment,travel,Dubai,pos,FALSE,,-7740.896302,-0.6,19,0.52,ACH,28.95.132.236,D6833743
T2578018,2023-01-23T15:47:26.596004,ACC761573,ACC715320,1499.94,deposit,utilities,Berlin,web,FALSE,,-3669.101443,-0.35,10,0.77,card,52.218.90.145,D1981956
T4242073,2023-01-23T16:19:45.764577,ACC823686,ACC968425,32.36,transfer,other,Tokyo,mobile,FALSE,,411.2497214,-1.19,19,0.02,UPI,35.218.121.154,D8873242
T2643382,2023-01-23T19:47:31.933406,ACC435604,ACC870997,13.21,transfer,other,London,pos,FALSE,,,-0.1,6,0.95,card,224.47.70.59,D8144912
T674192,2023-01-23T20:34:05.371613,ACC917806,ACC644987,1927.39,deposit,online,Tokyo,web,FALSE,,,-0.35,13,0.4,wire_transfer,143.212.157.194,D9570189
