transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T289545,2023-02-05T14:38:22.400416,ACC905499,ACC723820,147.71,payment,online,Sydney,web,False,,,1.33,1,0.78,card,37.64.178.206,D7309822
T4999985,2023-02-06T01:13:50.331196,ACC517166,ACC829717,684.18,deposit,other,Toronto,pos,False,,,0.29,6,0.79,wire_transfer,20.30.183.74,D6005159
T3784774,2023-02-06T01:16:07.294766,ACC161211,ACC651307,1066.04,deposit,travel,Berlin,atm,False,,-3754.327899583333,-0.33,15,0.86,card,247.128.49.212,D9900938
T614593,2023-02-06T10:39:29.596474,ACC321503,ACC268336,30.98,transfer,online,Singapore,atm,False,,75.3499402636111,-0.29,7,0.52,wire_transfer,73.209.28.203,D4553063
T3646026,2023-02-06T20:45:19.452190,ACC326540,ACC388414,40.86,transfer,retail,New York,mobile,False,,-2919.2020896133336,0.38,14,0.75,ACH,191.35.149.130,D7351113
T5069965,2023-02-06T20:55:10.310850,ACC722425,ACC561664,124.45,payment,restaurant,Singapore,mobile,False,,125.8970498825,1.66,6,0.89,ACH,168.11.180.199,D3912796
T2710494,2023-02-07T03:55:18.919396,ACC667989,ACC298823,922.04,deposit,entertainment,Toronto,web,False,,-7199.251828217777,-0.02,2,0.36,card,29.16.64.74,D7308496
T1484206,2023-02-07T05:31:12.150594,ACC907538,ACC402876,11.05,transfer,utilities,Berlin,web,False,,-2082.2749807705554,-0.08,1,0.8,wire_transfer,116.123.40.30,D2329867
T3952952,2023-02-07T07:29:48.333841,ACC480629,ACC107308,1799.49,deposit,travel,Sydney,web,False,,-7465.8204717144445,0.39,14,0.02,UPI,177.228.188.19,D7536259
T492352,2023-02-07T09:13:57.170153,ACC238676,ACC401961,583.84,withdrawal,utilities,New York,web,False,,-3269.3123762625,-0.65,12,0.01,card,221.111.138.124,D9703236
T341550,2023-02-07T12:45:03.421193,ACC841272,ACC810248,0.01,withdrawal,entertainment,New York,pos,False,,-4503.664608985833,-0.41,19,0.54,card,42.12.117.60,D9647029
T3984484,2023-02-07T22:15:40.855079,ACC908046,ACC695501,91.81,payment,utilities,New York,pos,False,,-1871.9526260902776,0.46,4,0.36,UPI,43.189.150.4,D7364739
T4300964,2023-02-08T03:50:36.392989,ACC546796,ACC567090,24.78,transfer,other,Toronto,web,False,,-7594.822156739444,-1.1,16,0.02,card,207.20.3.231,D2505180
T3097793,2023-02-08T04:42:41.610722,ACC855034,ACC157878,34.08,withdrawal,other,Tokyo,atm,False,,881.1746667458333,1.06,12,0.7,UPI,19.85.144.90,D7310398
T2768114,2023-02-08T05:53:15.807452,ACC485662,ACC164745,83.63,transfer,retail,Dubai,pos,False,,-2409.064174491112,0.02,1,0.68,card,171.6.70.182,D5347067
T911685,2023-02-08T08:29:27.270813,ACC528358,ACC376176,17.23,transfer,grocery,Dubai,mobile,False,,,2.17,14,0.51,card,175.150.36.29,D1503741
T474707,2023-02-08T22:07:52.883512,ACC600380,ACC852468,16.72,transfer,other,Berlin,atm,True,card_not_present,367.3953092513889,-0.23,4,0.57,UPI,254.219.189.170,D8345970
T3933095,2023-02-09T02:12:17.436788,ACC395038,ACC418579,795.58,deposit,restaurant,Toronto,atm,False,,-545.2699001952777,0.81,2,0.4,wire_transfer,128.197.190.43,D8619290
T4998357,2023-02-09T23:31:30.574797,ACC555880,ACC909815,3.32,payment,online,New York,web,False,,876.6872050991666,-0.35,13,0.65,UPI,113.93.19.191,D1389974
T3085407,2023-02-10T03:11:48.333276,ACC722780,ACC199073,16.18,transfer,retail,Toronto,pos,False,,-6676.530869623055,0.53,9,0.78,ACH,218.125.5.45,D5126266
T1985605,2023-02-10T12:13:37.686748,ACC432770,ACC329941,68.06,withdrawal,other,New York,atm,False,,,-0.31,5,0.08,UPI,7.105.253.88,D8790293
T2317715,2023-02-10T12:18:38.838814,ACC399893,ACC329941,820.48,deposit,online,Tokyo,mobile,False,,883.2406183947222,-1.08,1,0.2,ACH,63.18.186.0,D1067152
T3057798,2023-02-10T13:12:51.027024,ACC504486,ACC329941,1021.88,deposit,online,Berlin,web,False,,-5654.467576773612,2.0,17,0.52,wire_transfer,62.128.58.126,D9858364
T4481235,2023-02-10T13:15:01.350523,ACC260820,ACC329941,350.55,deposit,entertainment,Sydney,mobile,False,,-4535.723135918611,2.2,8,0.46,wire_transfer,190.203.246.17,D9797722
T4062064,2023-02-11T00:51:40.294787,ACC468896,ACC545511,171.52,withdrawal,other,Berlin,atm,False,,-7530.969480887222,-0.58,3,0.04,UPI,124.112.10.153,D9321490
T4281995,2023-02-11T06:23:57.938863,ACC843216,ACC336927,0.13,payment,entertainment,Tokyo,atm,False,,-3802.040366358333,1.15,18,0.46,UPI,116.90.199.98,D8156097
T3694611,2023-02-11T10:56:46.274482,ACC566459,ACC714919,43.68,transfer,retail,London,web,False,,-1906.4213497891667,-1.1,12,0.71,ACH,230.15.4.39,D6037093
T1469509,2023-02-11T16:26:33.807060,ACC180289,ACC142473,885.28,deposit,online,Tokyo,pos,False,,-5850.555095716389,0.49,15,0.85,UPI,70.85.252.219,D6533134
T4021357,2023-02-11T17:51:03.600370,ACC171978,ACC806178,7.8,transfer,grocery,Singapore,web,False,,-887.1118330405556,0.35,20,0.32,wire_transfer,98.89.39.89,D6801271
T4443139,2023-02-12T01:29:07.798894,ACC104368,ACC464392,16.33,transfer,restaurant,London,pos,False,,220.8813824977778,-1.14,4,0.23,ACH,52.90.194.117,D7227229
T3795371,2023-02-12T02:07:46.129773,ACC149127,ACC188000,1759.22,deposit,grocery,Tokyo,pos,False,,627.852540618889,1.37,10,0.08,ACH,77.177.49.56,D5282663
T2192497,2023-02-12T16:48:47.484559,ACC986468,ACC340975,46.2,payment,restaurant,Sydney,pos,False,,-794.653361418889,-0.9,10,0.82,ACH,206.200.38.67,D2701207
T2460145,2023-02-12T19:53:54.246927,ACC885565,ACC672021,9.35,transfer,entertainment,Toronto,atm,False,,-3839.415201623056,1.62,12,0.94,UPI,231.61.14.163,D5068509
T857699,2023-02-12T20:07:44.443058,ACC249431,ACC770555,129.32,deposit,restaurant,Dubai,atm,False,,,0.59,7,0.17,ACH,196.18.166.230,D5446009
T2004866,2023-02-12T20:15:31.342705,ACC187067,ACC960915,34.74,transfer,online,Toronto,atm,False,,-7433.776419158055,-0.02,13,0.2,wire_transfer,210.7.106.179,D5960599
T368001,2023-02-12T21:20:26.831191,ACC861474,ACC663780,137.63,withdrawal,grocery,New York,web,False,,-3303.5577530963888,0.19,17,0.72,UPI,210.7.106.179,D7733756
T3700384,2023-02-13T00:31:00.814758,ACC440125,ACC410224,688.11,deposit,other,Tokyo,mobile,False,,-7399.63659989,0.11,2,0.86,ACH,210.7.106.179,D1482121
T4491108,2023-02-13T09:36:29.406642,ACC956848,ACC824127,19.32,payment,utilities,Berlin,web,False,,-1961.6761153741668,0.54,6,0.9,UPI,243.96.197.151,D8807655
T3303732,2023-02-13T15:03:58.027689,ACC444503,ACC972361,56.42,transfer,other,London,web,False,,-7692.287100465278,1.28,11,0.37,wire_transfer,35.185.64.63,D5220776
T5076415,2023-02-13T17:54:44.307402,ACC828618,ACC296260,921.87,deposit,retail,Tokyo,pos,False,,-5376.691632747222,0.15,11,0.52,card,26.93.234.219,D9839622
T3956524,2023-02-13T18:46:02.668279,ACC238331,ACC129122,11.9,transfer,retail,Singapore,pos,False,,-4626.355882072222,-0.17,19,0.5,ACH,62.78.197.47,D8805551
T1973682,2023-02-13T20:31:59.162545,ACC365669,ACC119916,152.09,withdrawal,entertainment,Singapore,atm,False,,,0.25,19,0.01,card,166.19.164.216,D4973671
T5045769,2023-02-13T21:24:00.748852,ACC444248,ACC109101,537.85,withdrawal,travel,London,pos,False,,-6345.589191166111,1.2,10,0.87,card,128.57.214.134,D7738798
T4572538,2023-02-14T03:25:45.626939,ACC348268,ACC529384,1387.5,deposit,restaurant,London,atm,False,,-6788.952875491945,-0.13,4,0.85,wire_transfer,69.176.67.63,D7679536
T1816402,2023-02-14T04:31:35.389093,ACC229734,ACC570631,226.56,withdrawal,online,Berlin,web,False,,-3933.953656976944,0.09,3,0.24,wire_transfer,51.25.254.154,D2205496
T1092051,2023-02-14T12:44:23.950684,ACC303418,ACC329513,1840.56,deposit,utilities,Sydney,mobile,False,,-5611.552661657777,-1.01,18,0.59,UPI,119.220.204.254,D5543743
T4018255,2023-02-14T15:54:12.434038,ACC513900,ACC723739,355.49,withdrawal,entertainment,Toronto,web,False,,-6750.681518360555,-0.17,8,0.42,card,93.24.93.57,D4236156
T1922000,2023-02-14T21:10:20.801081,ACC811376,ACC456232,134.56,payment,utilities,London,web,False,,-3460.7300129011114,0.43,7,0.28,ACH,135.133.125.187,D8991258
T2861485,2023-02-15T00:48:00.482931,ACC507065,ACC228847,207.34,payment,other,Toronto,web,False,,-2021.622231976111,1.37,4,0.41,wire_transfer,70.186.210.66,D9347954
T3520465,2023-02-15T09:11:15.913064,ACC703174,ACC838917,14.39,transfer,online,New York,mobile,False,,393.4595150030556,-0.91,13,0.23,wire_transfer,219.175.161.143,D9908969
T2724289,2023-02-15T09:30:35.606013,ACC493697,ACC616494,521.94,withdrawal,retail,Berlin,pos,False,,-6575.343412465,-0.95,13,0.86,ACH,223.4.244.220,D4109940
T4624852,2023-02-15T11:24:20.607501,ACC705958,ACC592892,10.74,transfer,travel,Berlin,mobile,False,,-1301.1220201261112,1.7,13,0.02,UPI,134.144.220.67,D9035240
T2158501,2023-02-15T13:37:13.269634,ACC560650,ACC649597,1203.3,deposit,utilities,Singapore,mobile,False,,-74.16050198111111,-0.09,10,0.24,ACH,95.204.23.230,D1105574
T2092514,2023-02-15T17:47:41.170592,ACC476146,ACC945790,26.26,transfer,restaurant,Sydney,mobile,False,,-2988.0388747025004,-1.25,15,0.32,ACH,144.47.17.20,D7209426
T1771028,2023-02-15T19:36:23.246509,ACC463756,ACC206999,1686.82,deposit,other,Dubai,pos,False,,-390.1107776769445,-0.11,3,0.5,ACH,167.61.140.127,D3273060
T2032688,2023-02-15T20:34:33.659109,ACC553604,ACC820684,74.82,payment,restaurant,Berlin,mobile,False,,-4166.519343845555,0.59,12,0.38,card,138.49.55.173,D9585441
T3242609,2023-02-16T03:05:10.448508,ACC103508,ACC835617,40.52,transfer,utilities,Singapore,mobile,False,,400.6208330830555,0.68,15,0.22,UPI,207.75.96.217,D5026213
T3930994,2023-02-16T04:37:23.321901,ACC858155,ACC218163,13.9,transfer,online,Sydney,pos,False,,253.92509820222224,0.69,7,0.47,UPI,110.233.179.183,D9357168
T2593585,2023-02-16T04:47:16.171274,ACC225073,ACC218163,1761.38,deposit,other,Berlin,mobile,True,card_not_present,-3516.618577074444,0.9,18,0.09,ACH,106.221.154.8,D7160248
T2652845,2023-02-16T05:11:19.054345,ACC278340,ACC218163,833.77,deposit,utilities,Tokyo,pos,False,,,-1.43,20,0.84,card,218.154.223.218,D7889509
T2595099,2023-02-16T05:21:41.034486,ACC598773,ACC218163,240.34,payment,restaurant,Toronto,atm,False,,-2590.500814645278,1.47,5,0.9,ACH,42.189.119.8,D6027059
T4493817,2023-02-17T03:47:14.466558,ACC189747,ACC448337,152.97,payment,grocery,Toronto,web,False,,-2958.915864104722,-0.91,18,0.57,wire_transfer,32.249.156.58,D1970457
T1229957,2023-02-17T05:14:45.838900,ACC145006,ACC279775,67.37,payment,travel,Tokyo,web,False,,-641.5399004941667,1.82,15,0.87,card,242.117.96.193,D1572898
T3418435,2023-02-17T06:43:19.056729,ACC554953,ACC535365,676.89,deposit,travel,London,pos,False,,-6852.842917500834,-0.2,13,0.05,wire_transfer,228.95.229.144,D8055636
T1962598,2023-02-17T11:27:26.799752,ACC153515,ACC151831,15.62,transfer,restaurant,Dubai,atm,False,,-969.2421628258334,-0.17,2,0.2,wire_transfer,81.86.58.207,D3782493
T4547023,2023-02-17T14:13:35.387534,ACC685137,ACC651536,464.93,withdrawal,grocery,Berlin,pos,False,,-6027.60666653611,1.05,4,0.68,card,82.5.53.69,D9914709
T3899589,2023-02-17T18:58:18.600536,ACC594727,ACC332524,313.43,withdrawal,travel,Sydney,mobile,False,,-5647.299214031945,0.27,11,0.11,card,183.128.216.141,D3278129
T5062100,2023-02-17T23:30:09.708375,ACC336763,ACC876844,11.9,transfer,utilities,Berlin,pos,False,,-6987.448641596667,-0.15,10,0.42,card,30.131.207.186,D6287494
T2713552,2023-02-18T02:06:27.130969,ACC883727,ACC244425,126.29,payment,travel,Sydney,atm,False,,-5657.812349129445,0.07,4,0.84,UPI,170.213.81.109,D3413295
T3088711,2023-02-19T02:27:28.857519,ACC101935,ACC271986,990.98,deposit,travel,Berlin,web,True,card_not_present,-2807.4673837480555,0.79,13,0.33,ACH,93.180.240.197,D8097792
T1958545,2023-02-19T04:46:13.485459,ACC565704,ACC721874,50.2,transfer,other,Sydney,atm,False,,-4675.613367161112,1.0,9,0.37,wire_transfer,30.161.207.148,D4058566
T4999519,2023-02-19T15:16:18.354273,ACC547453,ACC300951,7.29,transfer,retail,Toronto,web,False,,-3685.987411124722,-1.41,11,0.16,wire_transfer,18.1.162.27,D2250829
T3535924,2023-02-19T15:40:18.441448,ACC558601,ACC375206,58.59,payment,travel,Sydney,atm,False,,-4820.456812019444,-0.02,20,0.93,ACH,214.180.194.180,D6604340
T406238,2023-02-19T18:46:05.559404,ACC454502,ACC735278,423.47,deposit,restaurant,Dubai,pos,False,,,0.35,12,0.94,UPI,49.220.238.157,D2879788
T2392999,2023-02-19T21:59:18.167884,ACC714429,ACC118353,340.36,withdrawal,grocery,Tokyo,web,False,,-2127.399356115,-0.44,5,0.39,UPI,123.188.235.178,D8699348
T1997208,2023-02-19T21:59:18.434570,ACC713412,ACC302276,354.83,deposit,utilities,Sydney,pos,False,,-3733.6613884744447,-1.52,12,0.26,ACH,196.250.31.125,D2137370
T4725011,2023-02-20T03:21:09.361635,ACC275842,ACC551517,152.17,withdrawal,other,New York,web,False,,-1563.8672537791667,-0.72,6,0.09,wire_transfer,233.48.252.218,D5367492
T764561,2023-02-20T09:09:26.115476,ACC487629,ACC227954,49.03,transfer,utilities,Toronto,mobile,False,,,-0.68,7,0.76,ACH,162.209.46.123,D3284300
T2004026,2023-02-20T09:42:30.990823,ACC437944,ACC712452,11.04,transfer,travel,Dubai,mobile,False,,-2402.3583084047223,0.71,16,0.31,ACH,123.159.119.75,D6266604
T1830025,2023-02-20T10:40:13.306827,ACC835008,ACC805490,1435.21,deposit,restaurant,Berlin,pos,False,,-3289.922762163056,0.8,8,0.61,wire_transfer,93.169.19.61,D3000552
T2763057,2023-02-21T12:05:55.848353,ACC954362,ACC283880,229.68,withdrawal,retail,New York,atm,False,,-6423.3929754647215,-0.51,11,0.76,UPI,227.118.195.27,D2508919
T4981701,2023-02-21T17:50:36.080165,ACC681709,ACC216422,20.98,payment,grocery,Tokyo,atm,False,,-604.9281060930555,-1.01,15,0.62,ACH,28.17.63.111,D3090736
T581379,2023-02-21T20:01:42.688802,ACC514023,ACC982849,11.92,payment,grocery,New York,web,False,,-382.5516433033334,-0.47,3,0.67,UPI,174.138.109.102,D8504965
T966494,2023-02-21T23:24:15.923589,ACC990206,ACC846945,203.62,payment,restaurant,Toronto,pos,False,,-4867.536056530556,-2.14,9,0.2,card,53.237.149.246,D5898217
T4867968,2023-02-22T01:16:16.284048,ACC165389,ACC635489,1325.0,deposit,entertainment,London,mobile,False,,-6136.759027296667,0.35,17,0.59,wire_transfer,233.43.124.204,D7874745
T4706633,2023-02-22T04:47:13.095501,ACC410967,ACC852962,37.51,payment,entertainment,Tokyo,atm,False,,-1563.9829642947225,1.08,9,0.62,wire_transfer,91.219.165.128,D5007486
T2039629,2023-02-22T08:38:37.113940,ACC748426,ACC342228,1033.81,deposit,travel,New York,mobile,False,,-5830.996488017779,0.75,17,0.36,ACH,32.154.11.9,D2354278
T146080,2023-02-22T14:42:28.008250,ACC965532,ACC915763,0.01,withdrawal,utilities,Dubai,pos,False,,486.9509591894444,-0.91,16,0.29,ACH,2.131.68.43,D3839913
T4789340,2023-02-22T23:56:12.770668,ACC226369,ACC298129,49.4,deposit,other,New York,atm,False,,-3025.3967560222222,-0.22,4,0.67,UPI,249.81.115.24,D5131893
T141569,2023-02-23T01:20:42.771883,ACC141505,ACC357453,74.4,withdrawal,travel,Dubai,web,False,,,-0.34,13,0.17,card,10.114.104.225,D3659325
T1840966,2023-02-23T01:32:01.515747,ACC946038,ACC484535,948.08,deposit,grocery,Singapore,web,False,,-3702.963906071389,0.36,13,0.96,wire_transfer,37.78.120.86,D5516111
T2292947,2023-02-23T08:53:22.992549,ACC524467,ACC513902,17.85,transfer,restaurant,Berlin,web,False,,-6401.771437574722,-0.2,17,0.97,UPI,149.38.35.59,D8379232
T3139242,2023-02-23T09:25:33.502226,ACC578062,ACC926903,574.25,withdrawal,retail,London,mobile,False,,,1.31,13,0.78,ACH,41.198.131.224,D4350547
T5002995,2023-02-23T13:28:07.026793,ACC803344,ACC860560,442.38,withdrawal,restaurant,Singapore,pos,False,,-1477.5596516519445,0.77,2,0.25,wire_transfer,141.38.34.156,D8846520
T2779785,2023-02-24T03:56:08.277375,ACC131445,ACC168049,4.9,payment,restaurant,Toronto,atm,False,,-5321.755532694722,1.78,3,0.91,UPI,196.181.49.33,D8137954
T3100533,2023-02-24T23:28:55.778410,ACC495168,ACC704107,25.13,transfer,utilities,Singapore,mobile,True,card_not_present,-1543.6267202972222,0.14,19,0.42,card,83.122.12.193,D4423250
T285569,2023-02-25T04:22:58.871075,ACC891699,ACC534395,158.29,payment,online,Tokyo,mobile,False,,,-0.41,3,0.97,ACH,77.54.241.254,D5356103
T3827319,2023-02-25T11:06:54.962817,ACC429068,ACC334637,17.23,transfer,retail,Dubai,pos,False,,-1299.0597582691669,-0.06,14,0.28,card,71.192.172.221,D4873485
T1843561,2023-02-25T17:14:07.016551,ACC816853,ACC571472,30.25,transfer,retail,Tokyo,atm,False,,-4205.876225724722,-1.96,9,0.33,wire_transfer,106.212.116.49,D8697433
T1404574,2023-02-25T19:53:16.268980,ACC925014,ACC310611,788.5,deposit,travel,Toronto,atm,False,,,0.7,12,0.36,wire_transfer,51.50.30.73,D5204737
T2293136,2023-02-25T21:52:36.448652,ACC746082,ACC653015,25.44,transfer,grocery,London,pos,False,,-2800.2668711694446,0.16,11,0.75,wire_transfer,147.110.111.199,D7367283
T3288650,2023-02-27T10:01:02.309926,ACC127132,ACC520372,0.45,payment,entertainment,Sydney,mobile,False,,-7356.546986801111,-0.1,12,0.33,card,212.119.67.135,D2325850
T572701,2023-02-27T17:57:15.480765,ACC801481,ACC734440,346.95,withdrawal,utilities,Sydney,mobile,False,,,-1.17,17,0.76,ACH,194.234.60.13,D2875466
T4136574,2023-02-28T02:31:14.209504,ACC590397,ACC439829,1.0,payment,travel,Dubai,pos,False,,-128.2997215627778,0.38,18,0.17,card,30.68.249.237,D8713192
T1999878,2023-02-28T03:27:06.475192,ACC287871,ACC262571,13.99,transfer,entertainment,London,web,False,,-2097.448298652222,1.56,20,0.18,UPI,38.42.241.98,D3933664
T4943589,2023-02-28T09:32:44.105802,ACC898555,ACC919578,207.58,payment,grocery,Toronto,atm,False,,-1000.9885498666666,2.36,13,0.06,wire_transfer,93.255.27.4,D7494519
T3167948,2023-02-28T13:56:13.899315,ACC724995,ACC958757,32.42,transfer,grocery,Tokyo,pos,False,,-2835.1444828916665,1.81,19,0.92,ACH,155.112.228.54,D9282007
T3326720,2023-02-28T18:01:23.157598,ACC772684,ACC653894,663.47,withdrawal,restaurant,Dubai,pos,False,,-2833.959157879445,0.55,17,0.41,UPI,117.83.65.92,D8667644
T2804859,2023-02-28T19:10:40.446126,ACC688694,ACC164954,594.96,withdrawal,online,New York,web,False,,-910.2987026283332,-0.48,6,0.11,ACH,53.130.132.74,D2357244
T1617625,2023-02-28T22:13:56.225240,ACC396387,ACC846944,893.33,deposit,entertainment,Toronto,mobile,False,,-7253.960711676111,2.12,20,0.86,ACH,152.32.187.62,D2021269
T4325327,2023-02-28T23:40:15.787455,ACC681364,ACC929851,1155.62,deposit,grocery,Dubai,pos,True,card_not_present,369.9393085052778,-0.44,8,0.99,ACH,170.86.93.127,D4851543
T1607967,2023-03-01T04:22:46.407761,ACC507079,ACC959101,323.37,withdrawal,retail,Dubai,pos,False,,-3056.250279026111,-1.32,17,0.89,ACH,172.157.67.138,D6018466
T4904500,2023-03-01T10:37:47.155050,ACC718174,ACC243132,868.4,withdrawal,other,Toronto,atm,True,card_not_present,-1252.8472020130555,-0.44,18,0.34,wire_transfer,113.254.76.178,D4930112
T2656170,2023-03-01T15:11:08.378861,ACC280578,ACC351476,14.1,transfer,entertainment,Sydney,mobile,False,,-5396.826951444166,0.42,16,0.67,ACH,68.138.227.129,D5098734
T2453795,2023-03-01T15:53:29.867606,ACC776846,ACC985220,327.38,deposit,retail,Tokyo,atm,False,,462.7183386144444,-0.94,8,0.07,UPI,166.254.150.151,D5815589
T2150215,2023-03-01T16:48:42.823036,ACC455641,ACC714041,115.07,transfer,restaurant,Sydney,pos,False,,-2497.913011300833,-0.58,2,0.47,card,163.1.207.76,D3137305
T3556998,2023-03-01T19:01:15.635814,ACC767655,ACC739928,16.53,transfer,utilities,London,pos,False,,48.143849760555554,-2.84,3,0.38,UPI,178.173.170.131,D9415596
T2633317,2023-03-02T02:52:56.467133,ACC738611,ACC806307,11.86,transfer,retail,New York,pos,False,,-1873.8776917625,1.17,17,0.21,ACH,236.100.223.88,D4663395
T2794416,2023-03-02T23:24:00.131625,ACC855333,ACC187046,12.54,payment,grocery,Berlin,mobile,False,,-4099.894467644167,-0.62,19,0.16,ACH,255.185.127.233,D5056061
T2870768,2023-03-03T00:21:33.673194,ACC868128,ACC405865,70.84,transfer,online,Dubai,mobile,False,,-1165.9799368041663,1.77,14,0.14,wire_transfer,75.97.47.73,D7417143
T3788197,2023-03-03T02:04:00.472970,ACC454398,ACC274199,924.0,deposit,online,Toronto,mobile,False,,-7243.664605892501,-1.13,3,0.93,wire_transfer,35.183.201.146,D4793924
T789368,2023-03-03T08:44:32.867686,ACC973009,ACC114106,1237.38,deposit,other,Singapore,atm,False,,,-0.93,1,0.18,wire_transfer,204.79.52.44,D6804862
T2795103,2023-03-03T16:37:22.235485,ACC439616,ACC350856,1149.72,deposit,other,London,web,False,,-5096.534532793055,-1.13,3,0.45,ACH,44.89.140.98,D6169808
T1095362,2023-03-03T19:21:31.397825,ACC784970,ACC565658,10.14,transfer,travel,Tokyo,web,False,,,-1.42,20,0.7,card,93.168.204.10,D4411794
T893638,2023-03-03T21:02:28.532818,ACC934018,ACC421753,24.18,payment,restaurant,London,web,False,,,0.36,11,0.58,ACH,107.158.150.161,D4218106
T3385632,2023-03-03T23:45:38.033519,ACC448778,ACC842589,30.74,payment,entertainment,Toronto,atm,False,,-3453.7772733888887,0.65,15,0.93,wire_transfer,50.89.202.17,D3195194
T4689048,2023-03-05T02:02:40.828023,ACC100946,ACC829345,6.61,transfer,entertainment,Singapore,mobile,False,,-6545.358951855278,0.13,11,0.91,wire_transfer,12.102.110.87,D5590031
T3744558,2023-03-05T05:16:10.623294,ACC871832,ACC878218,1486.49,deposit,grocery,Dubai,pos,False,,-1211.9862143511111,-0.62,19,0.2,wire_transfer,19.183.60.202,D7533704
T680449,2023-03-05T09:40:28.174534,ACC651987,ACC877247,34.46,payment,other,Tokyo,atm,False,,407.8108586111112,1.25,6,0.5,card,54.18.243.67,D4932814
T2503852,2023-03-05T11:48:40.783405,ACC619503,ACC224039,1599.46,deposit,other,Sydney,atm,False,,-118.366121025,0.47,11,0.81,UPI,205.73.44.5,D3734820
T1315090,2023-03-06T01:24:47.124460,ACC729543,ACC414234,81.24,payment,entertainment,London,web,False,,-6809.7082484102775,-1.41,20,0.03,wire_transfer,220.110.178.173,D2440911
